Date,Time,Open,Max,Min,Closure,Volume
2017.05.19,00:00,1.1099,1.1211,1.1098,1.1207,6660
2017.05.22,00:00,1.1203,1.1263,1.1161,1.1236,7584
2017.05.23,00:00,1.1237,1.1267,1.1174,1.1184,9711
2017.05.24,00:00,1.1183,1.1219,1.1168,1.1213,9003
2017.05.25,00:00,1.1214,1.1249,1.1193,1.1208,6580
2017.05.26,00:00,1.1207,1.1234,1.1160,1.1180,6880
2017.05.29,00:00,1.1176,1.1189,1.1150,1.1151,4134
2017.05.30,00:00,1.1152,1.1204,1.1109,1.1179,7292
2017.05.31,00:00,1.1180,1.1251,1.1164,1.1242,7651
2017.06.01,00:00,1.1241,1.1256,1.1201,1.1213,5716
2017.06.02,00:00,1.1214,1.1284,1.1204,1.1280,6297
2017.06.05,00:00,1.1278,1.1283,1.1233,1.1254,5111
2017.06.06,00:00,1.1253,1.1283,1.1240,1.1277,5884
2017.06.07,00:00,1.1278,1.1281,1.1203,1.1258,7422
2017.06.08,00:00,1.1259,1.1268,1.1194,1.1204,9816
2017.06.09,00:00,1.1205,1.1215,1.1166,1.1195,9016
2017.06.12,00:00,1.1205,1.1231,1.1191,1.1205,5598
2017.06.13,00:00,1.1204,1.1224,1.1184,1.1208,5182
2017.06.14,00:00,1.1209,1.1295,1.1192,1.1217,10539
2017.06.15,00:00,1.1216,1.1228,1.1131,1.1146,7837
2017.06.16,00:00,1.1145,1.1201,1.1138,1.1195,5049
2017.06.19,00:00,1.1199,1.1212,1.1142,1.1149,5285
2017.06.20,00:00,1.1148,1.1164,1.1118,1.1133,5772
2017.06.21,00:00,1.1134,1.1168,1.1127,1.1167,5302
2017.06.22,00:00,1.1166,1.1177,1.1139,1.1151,5060
2017.06.23,00:00,1.1150,1.1208,1.1144,1.1194,4250
2017.06.26,00:00,1.1193,1.1219,1.1171,1.1182,5314
2017.06.27,00:00,1.1181,1.1348,1.1178,1.1334,8270
2017.06.28,00:00,1.1335,1.1390,1.1291,1.1375,11040
2017.06.29,00:00,1.1376,1.1444,1.1374,1.1440,9309
2017.06.30,00:00,1.1441,1.1444,1.1391,1.1424,7586
2017.07.03,00:00,1.1421,1.1426,1.1354,1.1363,6279
2017.07.04,00:00,1.1364,1.1376,1.1335,1.1346,5126
2017.07.05,00:00,1.1347,1.1368,1.1312,1.1350,7192
2017.07.06,00:00,1.1349,1.1424,1.1329,1.1421,6892
2017.07.07,00:00,1.1420,1.1439,1.1379,1.1399,7331
2017.07.10,00:00,1.1398,1.1417,1.1381,1.1397,4985
2017.07.11,00:00,1.1398,1.1479,1.1382,1.1464,6499
2017.07.12,00:00,1.1465,1.1488,1.1391,1.1412,8857
2017.07.13,00:00,1.1411,1.1455,1.1370,1.1399,8625
2017.07.14,00:00,1.1400,1.1471,1.1391,1.1470,7235
2017.07.17,00:00,1.1471,1.1486,1.1434,1.1478,5985
2017.07.18,00:00,1.1477,1.1582,1.1471,1.1553,9327
2017.07.19,00:00,1.1554,1.1555,1.1509,1.1517,5920
2017.07.20,00:00,1.1518,1.1657,1.1478,1.1632,11239
2017.07.21,00:00,1.1633,1.1682,1.1618,1.1666,7532
2017.07.24,00:00,1.1665,1.1683,1.1625,1.1636,6704
2017.07.25,00:00,1.1637,1.1711,1.1630,1.1647,8251
2017.07.26,00:00,1.1646,1.1747,1.1612,1.1746,10502
2017.07.27,00:00,1.1747,1.1776,1.1649,1.1674,10356
2017.07.28,00:00,1.1675,1.1763,1.1670,1.1749,9870
2017.07.31,00:00,1.1750,1.1845,1.1722,1.1835,8798
2017.08.01,00:00,1.1834,1.1838,1.1784,1.1805,8649
2017.08.02,00:00,1.1804,1.1909,1.1793,1.1854,8482
2017.08.03,00:00,1.1855,1.1892,1.1830,1.1870,8677
2017.08.04,00:00,1.1871,1.1888,1.1727,1.1772,8900
2017.08.07,00:00,1.1774,1.1813,1.1773,1.1794,6220
2017.08.08,00:00,1.1795,1.1823,1.1714,1.1750,6444
2017.08.09,00:00,1.1749,1.1763,1.1688,1.1759,8833
2017.08.10,00:00,1.1758,1.1784,1.1703,1.1771,7766
2017.08.11,00:00,1.1770,1.1846,1.1748,1.1819,7649
2017.08.14,00:00,1.1824,1.1838,1.1769,1.1775,7007
2017.08.15,00:00,1.1776,1.1792,1.1686,1.1735,7897
2017.08.16,00:00,1.1734,1.1778,1.1681,1.1771,9372
2017.08.17,00:00,1.1770,1.1789,1.1662,1.1725,10511
2017.08.18,00:00,1.1726,1.1773,1.1708,1.1759,8019
2017.08.21,00:00,1.1757,1.1827,1.1730,1.1813,5608
2017.08.22,00:00,1.1814,1.1823,1.1744,1.1764,6306
2017.08.23,00:00,1.1765,1.1822,1.1739,1.1809,6754
2017.08.24,00:00,1.1808,1.1817,1.1783,1.1799,5939
2017.08.25,00:00,1.1800,1.1940,1.1772,1.1922,9156
2017.08.28,00:00,1.1944,1.1983,1.1916,1.1977,7237
2017.08.29,00:00,1.1978,1.2069,1.1946,1.1967,12073
2017.08.30,00:00,1.1968,1.1983,1.1880,1.1893,9864
2017.08.31,00:00,1.1892,1.1920,1.1822,1.1920,10125
2017.09.01,00:00,1.1918,1.1979,1.1849,1.1858,11484
2017.09.04,00:00,1.1876,1.1921,1.1873,1.1896,7746
2017.09.05,00:00,1.1897,1.1940,1.1867,1.1913,10936
2017.09.06,00:00,1.1914,1.1949,1.1902,1.1921,9139
2017.09.07,00:00,1.1920,1.2058,1.1913,1.2018,13255
2017.09.08,00:00,1.2019,1.2091,1.2014,1.2035,12585
2017.09.11,00:00,1.2023,1.2029,1.1947,1.1954,8205
2017.09.12,00:00,1.1955,1.1977,1.1925,1.1964,7765
2017.09.13,00:00,1.1965,1.1994,1.1872,1.1886,8440
2017.09.14,00:00,1.1887,1.1921,1.1839,1.1913,10531
2017.09.15,00:00,1.1914,1.1986,1.1900,1.1946,9523
2017.09.18,00:00,1.1937,1.1968,1.1914,1.1951,8185
2017.09.19,00:00,1.1952,1.2006,1.1951,1.1995,9137
2017.09.20,00:00,1.1994,1.2031,1.1861,1.1894,10798
2017.09.21,00:00,1.1893,1.1953,1.1865,1.1939,9479
2017.09.22,00:00,1.1938,1.2003,1.1936,1.1948,8688
2017.09.25,00:00,1.1914,1.1936,1.1831,1.1846,9074
2017.09.26,00:00,1.1845,1.1861,1.1756,1.1790,8964
2017.09.27,00:00,1.1791,1.1794,1.1716,1.1743,9072
2017.09.28,00:00,1.1744,1.1803,1.1720,1.1783,9022
2017.09.29,00:00,1.1784,1.1832,1.1772,1.1813,7565
2017.10.02,00:00,1.1803,1.1814,1.1729,1.1733,7792
2017.10.03,00:00,1.1732,1.1773,1.1695,1.1736,6818
2017.10.04,00:00,1.1737,1.1787,1.1736,1.1756,6409
2017.10.05,00:00,1.1755,1.1778,1.1698,1.1711,6356
2017.10.06,00:00,1.1710,1.1738,1.1669,1.1734,8753
2017.10.09,00:00,1.1736,1.1755,1.1719,1.1740,4474
2017.10.10,00:00,1.1741,1.1825,1.1739,1.1808,8217
2017.10.11,00:00,1.1807,1.1868,1.1794,1.1860,7354
2017.10.12,00:00,1.1859,1.1879,1.1826,1.1830,6314
2017.10.13,00:00,1.1831,1.1874,1.1804,1.1821,7299
2017.10.16,00:00,1.1809,1.1819,1.1780,1.1796,5635
2017.10.17,00:00,1.1797,1.1797,1.1735,1.1765,5907
2017.10.18,00:00,1.1764,1.1804,1.1729,1.1792,5931
2017.10.19,00:00,1.1791,1.1857,1.1767,1.1846,7699
2017.10.20,00:00,1.1847,1.1857,1.1762,1.1780,7766
2017.10.23,00:00,1.1771,1.1776,1.1724,1.1748,6630
2017.10.24,00:00,1.1747,1.1792,1.1742,1.1763,6443
2017.10.25,00:00,1.1764,1.1817,1.1752,1.1815,7833
2017.10.26,00:00,1.1814,1.1836,1.1640,1.1653,10515
2017.10.27,00:00,1.1652,1.1654,1.1574,1.1609,8782
2017.10.30,00:00,1.1595,1.1657,1.1595,1.1642,6185
2017.10.31,00:00,1.1643,1.1660,1.1624,1.1649,6895
2017.11.01,00:00,1.1648,1.1656,1.1605,1.1618,8406
2017.11.02,00:00,1.1617,1.1686,1.1617,1.1656,8161
2017.11.03,00:00,1.1657,1.1689,1.1598,1.1608,7009
2017.11.06,00:00,1.1613,1.1623,1.1579,1.1609,6287
2017.11.07,00:00,1.1610,1.1615,1.1553,1.1592,6304
2017.11.08,00:00,1.1593,1.1610,1.1578,1.1593,5006
2017.11.09,00:00,1.1592,1.1654,1.1585,1.1643,7301
2017.11.10,00:00,1.1642,1.1677,1.1622,1.1664,5770
2017.11.13,00:00,1.1657,1.1674,1.1637,1.1664,4913
2017.11.14,00:00,1.1665,1.1804,1.1661,1.1797,6500
2017.11.15,00:00,1.1796,1.1860,1.1768,1.1769,9323
2017.11.16,00:00,1.1770,1.1800,1.1756,1.1770,6881
2017.11.17,00:00,1.1771,1.1821,1.1764,1.1789,7663
2017.11.20,00:00,1.1767,1.1808,1.1722,1.1733,7895
2017.11.21,00:00,1.1734,1.1757,1.1712,1.1733,6389
2017.11.22,00:00,1.1734,1.1826,1.1733,1.1818,6129
2017.11.23,00:00,1.1819,1.1855,1.1812,1.1849,4657
2017.11.24,00:00,1.1850,1.1943,1.1836,1.1930,6369
2017.11.27,00:00,1.1934,1.1960,1.1890,1.1899,6783
2017.11.28,00:00,1.1900,1.1919,1.1826,1.1846,8787
2017.11.29,00:00,1.1847,1.1882,1.1817,1.1849,8253
2017.11.30,00:00,1.1848,1.1931,1.1808,1.1889,8798
2017.12.01,00:00,1.1890,1.1939,1.1850,1.1898,12143
2017.12.04,00:00,1.1871,1.1878,1.1828,1.1867,7602
2017.12.05,00:00,1.1868,1.1876,1.1800,1.1828,8348
2017.12.06,00:00,1.1827,1.1847,1.1780,1.1802,7339
2017.12.07,00:00,1.1803,1.1814,1.1771,1.1775,6576
2017.12.08,00:00,1.1774,1.1776,1.1729,1.1773,7314
2017.12.11,00:00,1.1770,1.1811,1.1763,1.1772,5525
2017.12.12,00:00,1.1773,1.1792,1.1717,1.1736,6045
2017.12.13,00:00,1.1737,1.1832,1.1729,1.1825,7668
2017.12.14,00:00,1.1826,1.1862,1.1764,1.1765,8989
2017.12.15,00:00,1.1768,1.1811,1.1748,1.1749,6933
2017.12.18,00:00,1.1746,1.1833,1.1740,1.1782,6836
2017.12.19,00:00,1.1783,1.1848,1.1776,1.1841,6948
2017.12.20,00:00,1.1840,1.1901,1.1828,1.1872,7037
2017.12.21,00:00,1.1873,1.1889,1.1848,1.1866,6232
2017.12.22,00:00,1.1865,1.1868,1.1816,1.1862,6955
2017.12.26,00:00,1.1872,1.1878,1.1846,1.1860,3142
2017.12.27,00:00,1.1859,1.1909,1.1854,1.1898,5906
2017.12.28,00:00,1.1899,1.1958,1.1896,1.1938,5200
2017.12.29,00:00,1.1939,1.2025,1.1936,1.2004,5661
2018.01.02,00:00,1.2012,1.2080,1.2003,1.2056,6736
2018.01.03,00:00,1.2057,1.2065,1.2001,1.2010,6755
2018.01.04,00:00,1.2011,1.2088,1.2004,1.2071,7812
2018.01.05,00:00,1.2070,1.2082,1.2020,1.2030,6562
2018.01.08,00:00,1.2036,1.2051,1.1955,1.1967,5968
2018.01.09,00:00,1.1966,1.1975,1.1915,1.1935,6823
2018.01.10,00:00,1.1934,1.2017,1.1922,1.1949,10586
2018.01.11,00:00,1.1948,1.2058,1.1928,1.2038,10744
2018.01.12,00:00,1.2037,1.2217,1.2030,1.2199,12571
2018.01.15,00:00,1.2206,1.2296,1.2187,1.2264,10026
2018.01.16,00:00,1.2265,1.2282,1.2194,1.2255,10918
2018.01.17,00:00,1.2256,1.2322,1.2164,1.2165,14176
2018.01.18,00:00,1.2167,1.2264,1.2167,1.2240,11106
2018.01.19,00:00,1.2241,1.2294,1.2214,1.2216,10617
2018.01.22,00:00,1.2258,1.2266,1.2213,1.2260,9130
2018.01.23,00:00,1.2259,1.2305,1.2222,1.2296,10308
2018.01.24,00:00,1.2297,1.2414,1.2292,1.2404,13638
2018.01.25,00:00,1.2403,1.2537,1.2363,1.2372,20752
2018.01.26,00:00,1.2373,1.2493,1.2373,1.2428,16086
2018.01.29,00:00,1.2422,1.2431,1.2336,1.2382,11898
2018.01.30,00:00,1.2383,1.2453,1.2334,1.2404,12290
2018.01.31,00:00,1.2402,1.2474,1.2386,1.2412,15275
2018.02.01,00:00,1.2413,1.2522,1.2384,1.2504,12986
2018.02.02,00:00,1.2505,1.2517,1.2409,1.2456,13556
2018.02.05,00:00,1.2432,1.2474,1.2362,1.2375,13911
2018.02.06,00:00,1.2374,1.2434,1.2313,1.2380,17750
2018.02.07,00:00,1.2379,1.2405,1.2245,1.2253,12258
2018.02.08,00:00,1.2254,1.2294,1.2211,1.2247,15885
2018.02.09,00:00,1.2248,1.2286,1.2205,1.2251,14303
2018.02.12,00:00,1.2250,1.2296,1.2234,1.2290,9566
2018.02.13,00:00,1.2291,1.2370,1.2284,1.2349,9975
2018.02.14,00:00,1.2348,1.2464,1.2275,1.2453,13793
2018.02.15,00:00,1.2452,1.2509,1.2447,1.2500,11931
2018.02.16,00:00,1.2499,1.2554,1.2393,1.2396,11331
2018.02.19,00:00,1.2413,1.2434,1.2368,1.2405,8212
2018.02.20,00:00,1.2406,1.2411,1.2319,1.2334,10825
2018.02.21,00:00,1.2333,1.2359,1.2273,1.2275,12719
2018.02.22,00:00,1.2276,1.2351,1.2259,1.2329,11201
2018.02.23,00:00,1.2333,1.2336,1.2279,1.2295,8751
2018.02.26,00:00,1.2288,1.2354,1.2277,1.2312,9343
2018.02.27,00:00,1.2313,1.2345,1.2221,1.2234,10818
2018.02.28,00:00,1.2233,1.2241,1.2187,1.2192,9703
2018.03.01,00:00,1.2194,1.2274,1.2154,1.2274,12348
2018.03.02,00:00,1.2273,1.2335,1.2251,1.2316,9678
2018.03.05,00:00,1.2347,1.2348,1.2268,1.2333,10827
2018.03.06,00:00,1.2334,1.2423,1.2327,1.2420,10031
2018.03.07,00:00,1.2419,1.2443,1.2384,1.2410,10227
2018.03.08,00:00,1.2409,1.2445,1.2297,1.2312,12033
2018.03.09,00:00,1.2311,1.2333,1.2272,1.2305,10019
2018.03.12,00:00,1.2309,1.2345,1.2289,1.2333,8008
2018.03.13,00:00,1.2332,1.2406,1.2314,1.2393,9473
2018.03.14,00:00,1.2394,1.2412,1.2346,1.2367,9105
2018.03.15,00:00,1.2368,1.2383,1.2299,1.2305,9576
2018.03.16,00:00,1.2306,1.2335,1.2259,1.2289,8404
2018.03.19,00:00,1.2286,1.2358,1.2257,1.2334,10664
2018.03.20,00:00,1.2335,1.2354,1.2239,1.2245,9018
2018.03.21,00:00,1.2244,1.2349,1.2243,1.2342,11257
2018.03.22,00:00,1.2341,1.2387,1.2285,1.2319,12735
2018.03.23,00:00,1.2320,1.2372,1.2315,1.2353,11597
2018.03.26,00:00,1.2359,1.2461,1.2351,1.2447,9854
2018.03.27,00:00,1.2446,1.2476,1.2372,1.2404,10687
2018.03.28,00:00,1.2405,1.2421,1.2299,1.2309,10270
2018.03.29,00:00,1.2310,1.2334,1.2283,1.2301,9473
2018.03.30,00:00,1.2300,1.2330,1.2289,1.2322,4473
2018.04.02,00:00,1.2319,1.2344,1.2281,1.2301,6679
2018.04.03,00:00,1.2302,1.2334,1.2253,1.2269,9618
2018.04.04,00:00,1.2270,1.2314,1.2256,1.2281,9522
2018.04.05,00:00,1.2280,1.2289,1.2217,1.2238,9682
2018.04.06,00:00,1.2239,1.2290,1.2215,1.2280,12270
2018.04.09,00:00,1.2277,1.2329,1.2260,1.2323,10374
2018.04.10,00:00,1.2322,1.2377,1.2302,1.2353,11720
2018.04.11,00:00,1.2354,1.2395,1.2346,1.2366,11137
2018.04.12,00:00,1.2367,1.2379,1.2298,1.2325,11047
2018.04.13,00:00,1.2326,1.2345,1.2306,1.2329,9167
2018.04.16,00:00,1.2331,1.2394,1.2323,1.2380,8359
2018.04.17,00:00,1.2379,1.2413,1.2335,1.2373,9178
2018.04.18,00:00,1.2374,1.2396,1.2341,1.2378,9180
2018.04.19,00:00,1.2377,1.2399,1.2328,1.2345,10886
2018.04.20,00:00,1.2346,1.2352,1.2249,1.2287,10981
2018.04.23,00:00,1.2278,1.2289,1.2197,1.2208,9718
2018.04.24,00:00,1.2207,1.2244,1.2181,1.2233,10014
2018.04.25,00:00,1.2232,1.2238,1.2159,1.2162,9418
2018.04.26,00:00,1.2161,1.2209,1.2095,1.2104,12035
2018.04.27,00:00,1.2103,1.2132,1.2055,1.2130,9889
2018.04.30,00:00,1.2127,1.2138,1.2063,1.2078,9605
2018.05.01,00:00,1.2079,1.2083,1.1980,1.1992,8877
2018.05.02,00:00,1.1991,1.2031,1.1937,1.1955,13710
2018.05.03,00:00,1.1954,1.2008,1.1947,1.1986,12591
2018.05.04,00:00,1.1987,1.1995,1.1910,1.1961,10670
2018.05.07,00:00,1.1957,1.1977,1.1897,1.1921,8473
2018.05.08,00:00,1.1922,1.1938,1.1837,1.1861,11374
2018.05.09,00:00,1.1862,1.1896,1.1822,1.1851,9509
2018.05.10,00:00,1.1852,1.1946,1.1842,1.1916,11660
2018.05.11,00:00,1.1915,1.1967,1.1890,1.1940,9181
2018.05.14,00:00,1.1946,1.1995,1.1923,1.1926,7508
2018.05.15,00:00,1.1927,1.1937,1.1819,1.1837,10242
2018.05.16,00:00,1.1836,1.1853,1.1762,1.1811,11674
2018.05.17,00:00,1.1810,1.1837,1.1776,1.1794,9891
2018.05.18,00:00,1.1795,1.1821,1.1749,1.1770,8413
2018.05.21,00:00,1.1768,1.1795,1.1716,1.1793,7561
2018.05.22,00:00,1.1792,1.1829,1.1756,1.1777,8713
2018.05.23,00:00,1.1778,1.1789,1.1675,1.1702,12695
2018.05.24,00:00,1.1701,1.1749,1.1690,1.1721,10858
2018.05.25,00:00,1.1722,1.1733,1.1645,1.1649,10346
2018.05.28,00:00,1.1687,1.1727,1.1607,1.1623,8862
2018.05.29,00:00,1.1624,1.1639,1.1509,1.1544,14179
2018.05.30,00:00,1.1543,1.1675,1.1518,1.1667,14317
2018.05.31,00:00,1.1666,1.1723,1.1640,1.1691,13152
2018.06.01,00:00,1.1692,1.1717,1.1616,1.1658,11648
2018.06.04,00:00,1.1663,1.1744,1.1661,1.1696,9522
2018.06.05,00:00,1.1697,1.1731,1.1652,1.1716,9925
2018.06.06,00:00,1.1717,1.1795,1.1713,1.1776,9984
2018.06.07,00:00,1.1777,1.1839,1.1774,1.1797,9552
2018.06.08,00:00,1.1798,1.1809,1.1726,1.1768,9532
2018.06.11,00:00,1.1774,1.1820,1.1770,1.1782,7633
2018.06.12,00:00,1.1781,1.1808,1.1732,1.1743,9917
2018.06.13,00:00,1.1744,1.1800,1.1725,1.1793,9155
2018.06.14,00:00,1.1794,1.1851,1.1562,1.1573,12072
2018.06.15,00:00,1.1574,1.1626,1.1543,1.1607,11422
2018.06.18,00:00,1.1594,1.1623,1.1564,1.1621,8251
2018.06.19,00:00,1.1620,1.1644,1.1530,1.1584,12338
2018.06.20,00:00,1.1585,1.1599,1.1536,1.1573,9303
2018.06.21,00:00,1.1574,1.1632,1.1507,1.1607,11886
2018.06.22,00:00,1.1606,1.1674,1.1600,1.1657,9896
2018.06.25,00:00,1.1664,1.1712,1.1628,1.1700,9313
2018.06.26,00:00,1.1701,1.1719,1.1634,1.1646,9971
2018.06.27,00:00,1.1645,1.1671,1.1540,1.1558,10924
2018.06.28,00:00,1.1557,1.1599,1.1526,1.1562,11098
2018.06.29,00:00,1.1561,1.1689,1.1557,1.1683,13071
2018.07.02,00:00,1.1668,1.1682,1.1590,1.1634,8886
2018.07.03,00:00,1.1635,1.1672,1.1620,1.1658,8245
2018.07.04,00:00,1.1657,1.1681,1.1630,1.1655,5887
2018.07.05,00:00,1.1656,1.1719,1.1649,1.1689,9141
2018.07.06,00:00,1.1688,1.1767,1.1679,1.1745,7830
2018.07.09,00:00,1.1747,1.1790,1.1732,1.1747,7814
2018.07.10,00:00,1.1748,1.1762,1.1690,1.1738,7671
2018.07.11,00:00,1.1739,1.1757,1.1665,1.1673,10067
2018.07.12,00:00,1.1674,1.1695,1.1649,1.1668,7870
2018.07.13,00:00,1.1667,1.1686,1.1612,1.1685,7836
2018.07.16,00:00,1.1684,1.1724,1.1675,1.1709,7029
2018.07.17,00:00,1.1710,1.1744,1.1649,1.1658,8254
2018.07.18,00:00,1.1659,1.1664,1.1601,1.1643,7486
2018.07.19,00:00,1.1642,1.1677,1.1574,1.1645,10961
2018.07.20,00:00,1.1646,1.1738,1.1625,1.1721,11795
2018.07.23,00:00,1.1725,1.1749,1.1683,1.1688,7655
2018.07.24,00:00,1.1689,1.1716,1.1654,1.1682,7776
2018.07.25,00:00,1.1681,1.1738,1.1663,1.1724,9044
2018.07.26,00:00,1.1723,1.1743,1.1637,1.1639,8304
2018.07.27,00:00,1.1638,1.1663,1.1620,1.1657,6619
2018.07.30,00:00,1.1658,1.1718,1.1647,1.1704,4796
2018.07.31,00:00,1.1705,1.1745,1.1683,1.1687,7823
2018.08.01,00:00,1.1686,1.1698,1.1656,1.1659,6411
2018.08.02,00:00,1.1660,1.1667,1.1581,1.1586,6262
2018.08.03,00:00,1.1585,1.1610,1.1560,1.1567,6824
2018.08.06,00:00,1.1568,1.1569,1.1529,1.1552,4927
2018.08.07,00:00,1.1553,1.1607,1.1551,1.1596,4666
2018.08.08,00:00,1.1595,1.1627,1.1572,1.1613,5156
2018.08.09,00:00,1.1612,1.1618,1.1525,1.1527,5747
2018.08.10,00:00,1.1528,1.1535,1.1387,1.1411,13224
2018.08.13,00:00,1.1384,1.1432,1.1364,1.1405,11644
2018.08.14,00:00,1.1404,1.1428,1.1329,1.1345,8634
2018.08.15,00:00,1.1344,1.1354,1.1300,1.1345,8700
2018.08.16,00:00,1.1344,1.1408,1.1335,1.1374,9284
2018.08.17,00:00,1.1373,1.1444,1.1366,1.1438,7391
2018.08.20,00:00,1.1437,1.1490,1.1394,1.1490,6458
2018.08.21,00:00,1.1489,1.1600,1.1485,1.1571,8996
2018.08.22,00:00,1.1572,1.1622,1.1552,1.1594,8529
2018.08.23,00:00,1.1595,1.1599,1.1529,1.1543,8651
2018.08.24,00:00,1.1544,1.1639,1.1534,1.1621,8045
2018.08.27,00:00,1.1624,1.1693,1.1594,1.1678,6901
2018.08.28,00:00,1.1679,1.1733,1.1662,1.1692,7199
2018.08.29,00:00,1.1691,1.1709,1.1651,1.1708,8724
2018.08.30,00:00,1.1707,1.1717,1.1641,1.1666,9472
2018.08.31,00:00,1.1667,1.1689,1.1584,1.1602,9590
2018.09.03,00:00,1.1596,1.1627,1.1588,1.1613,5960
2018.09.04,00:00,1.1614,1.1617,1.1529,1.1580,7060
2018.09.05,00:00,1.1581,1.1638,1.1542,1.1632,9772
2018.09.06,00:00,1.1633,1.1658,1.1605,1.1622,9256
2018.09.07,00:00,1.1623,1.1648,1.1550,1.1552,9767
2018.09.10,00:00,1.1549,1.1615,1.1525,1.1595,6370
2018.09.11,00:00,1.1596,1.1643,1.1565,1.1599,7096
2018.09.12,00:00,1.1600,1.1649,1.1569,1.1628,7980
2018.09.13,00:00,1.1629,1.1700,1.1608,1.1689,7541
2018.09.14,00:00,1.1690,1.1721,1.1620,1.1622,7543
2018.09.17,00:00,1.1628,1.1697,1.1617,1.1684,6258
2018.09.18,00:00,1.1685,1.1723,1.1651,1.1670,8511
2018.09.19,00:00,1.1669,1.1714,1.1649,1.1671,8833
2018.09.20,00:00,1.1672,1.1783,1.1668,1.1776,8569
2018.09.21,00:00,1.1777,1.1802,1.1732,1.1748,7756
2018.09.24,00:00,1.1745,1.1814,1.1723,1.1748,7804
2018.09.25,00:00,1.1747,1.1792,1.1730,1.1764,8133
2018.09.26,00:00,1.1765,1.1797,1.1725,1.1742,8854
2018.09.27,00:00,1.1743,1.1756,1.1638,1.1638,9769
2018.09.28,00:00,1.1639,1.1650,1.1569,1.1603,8751
2018.10.01,00:00,1.1609,1.1623,1.1563,1.1574,7812
2018.10.02,00:00,1.1575,1.1579,1.1504,1.1546,8776
2018.10.03,00:00,1.1545,1.1593,1.1464,1.1481,11124
2018.10.04,00:00,1.1480,1.1542,1.1462,1.1513,10287
2018.10.05,00:00,1.1514,1.1549,1.1483,1.1523,9668
2018.10.08,00:00,1.1525,1.1529,1.1459,1.1491,7040
2018.10.09,00:00,1.1490,1.1502,1.1431,1.1492,10049
2018.10.10,00:00,1.1491,1.1544,1.1479,1.1526,9855
2018.10.11,00:00,1.1527,1.1598,1.1527,1.1591,12614
2018.10.12,00:00,1.1592,1.1609,1.1534,1.1559,9114
2018.10.15,00:00,1.1551,1.1605,1.1542,1.1581,8318
2018.10.16,00:00,1.1582,1.1620,1.1565,1.1572,7729
2018.10.17,00:00,1.1571,1.1580,1.1495,1.1499,9187
2018.10.18,00:00,1.1500,1.1526,1.1448,1.1455,9704
2018.10.19,00:00,1.1454,1.1534,1.1432,1.1513,10482
2018.10.22,00:00,1.1514,1.1549,1.1455,1.1464,8683
2018.10.23,00:00,1.1465,1.1493,1.1438,1.1471,9624
2018.10.24,00:00,1.1470,1.1476,1.1378,1.1396,10866
2018.10.25,00:00,1.1397,1.1432,1.1355,1.1373,9668
2018.10.26,00:00,1.1372,1.1420,1.1335,1.1401,11114
2018.10.29,00:00,1.1402,1.1415,1.1360,1.1372,10272
2018.10.30,00:00,1.1373,1.1387,1.1340,1.1342,8905
2018.10.31,00:00,1.1343,1.1359,1.1301,1.1316,9458
2018.11.01,00:00,1.1317,1.1423,1.1312,1.1403,10248
2018.11.02,00:00,1.1404,1.1455,1.1371,1.1387,10382
2018.11.05,00:00,1.1391,1.1423,1.1353,1.1407,8099
2018.11.06,00:00,1.1408,1.1437,1.1390,1.1419,7645
2018.11.07,00:00,1.1418,1.1499,1.1394,1.1429,12299
2018.11.08,00:00,1.1428,1.1446,1.1351,1.1363,10120
2018.11.09,00:00,1.1364,1.1368,1.1315,1.1335,8595
2018.11.12,00:00,1.1317,1.1330,1.1215,1.1219,10026
2018.11.13,00:00,1.1220,1.1299,1.1219,1.1298,11112
2018.11.14,00:00,1.1299,1.1347,1.1262,1.1313,12303
2018.11.15,00:00,1.1314,1.1361,1.1270,1.1322,12069
2018.11.16,00:00,1.1323,1.1419,1.1321,1.1412,10701
2018.11.19,00:00,1.1417,1.1463,1.1393,1.1452,9152
2018.11.20,00:00,1.1453,1.1471,1.1358,1.1366,7923
2018.11.21,00:00,1.1367,1.1424,1.1365,1.1384,8225
2018.11.22,00:00,1.1385,1.1433,1.1383,1.1403,6831
2018.11.23,00:00,1.1404,1.1420,1.1327,1.1337,7513
2018.11.26,00:00,1.1336,1.1383,1.1324,1.1330,8638
2018.11.27,00:00,1.1329,1.1343,1.1277,1.1293,9086
2018.11.28,00:00,1.1292,1.1386,1.1266,1.1367,11294
2018.11.29,00:00,1.1368,1.1401,1.1348,1.1387,11026
2018.11.30,00:00,1.1386,1.1399,1.1305,1.1316,9453
2018.12.03,00:00,1.1334,1.1379,1.1318,1.1353,7779
2018.12.04,00:00,1.1354,1.1418,1.1318,1.1340,11196
2018.12.05,00:00,1.1341,1.1360,1.1310,1.1347,7696
2018.12.06,00:00,1.1346,1.1412,1.1320,1.1376,12763
2018.12.07,00:00,1.1377,1.1422,1.1359,1.1378,11424
2018.12.10,00:00,1.1395,1.1442,1.1350,1.1350,10462
2018.12.11,00:00,1.1351,1.1399,1.1305,1.1319,8949
2018.12.12,00:00,1.1318,1.1386,1.1314,1.1371,10938
2018.12.13,00:00,1.1370,1.1392,1.1330,1.1356,10249
2018.12.14,00:00,1.1357,1.1364,1.1269,1.1305,8481
2018.12.17,00:00,1.1306,1.1357,1.1302,1.1347,8882
2018.12.18,00:00,1.1348,1.1401,1.1336,1.1369,9161
